market,date,week,revenue,tv_spend,facebook_spend,search_spend,ooh_spend,print_spend,competitor_price,events,trend,seasonality,promotions
SE,2022-01-10,106,466308.71,21277.49,11690.83,15402.05,8276.24,3942.64,106.21,0.0,1.0412,0.6326,0.0
SE,2022-01-17,107,447444.94,33713.46,8991.33,10572.43,7682.86,4302.19,92.15,0.0,1.0416,0.6044,1.0
SE,2022-01-24,108,449032.61,20792.78,12066.39,14616.37,8778.66,5258.42,88.64,0.0,1.042,0.5841,0.0
SE,2022-01-31,109,429540.82,23730.4,15318.89,12282.17,8860.79,5534.07,101.94,1.0,1.0424,0.5727,0.0
SE,2022-02-07,110,439884.07,20256.44,13529.0,13288.66,7739.22,5742.43,92.99,0.0,1.0428,0.5711,1.0
SE,2022-02-14,111,431092.11,21615.41,12976.16,17595.99,8084.63,5011.03,94.26,0.0,1.0432,0.5799,0.0
SE,2022-02-21,112,441687.74,32101.44,11322.89,11956.29,9281.81,5453.3,101.72,0.0,1.0436,0.599,0.0
SE,2022-02-28,113,478262.66,27969.21,12943.22,12821.6,5960.31,4936.84,108.0,0.0,1.044,0.6284,1.0
SE,2022-03-07,114,468261.09,31014.95,14309.94,10537.85,11572.25,3351.82,91.82,0.0,1.0444,0.6672,0.0
SE,2022-03-14,115,491353.15,19051.1,14126.87,15223.85,6960.97,4947.43,90.09,1.0,1.0448,0.7145,0.0
SE,2022-03-21,116,491865.09,29334.1,12711.26,11514.5,7234.98,4798.05,100.23,0.0,1.0452,0.7689,1.0
SE,2022-03-28,117,548142.96,20925.77,13550.46,15642.06,5903.02,4114.92,105.39,0.0,1.0456,0.8286,0.0
SE,2022-04-04,118,546943.62,19014.43,9561.09,8695.81,5945.99,4602.28,114.63,0.0,1.046,0.8918,1.0
SE,2022-04-11,119,582274.08,27129.55,11045.11,14367.13,9281.17,5318.53,89.29,0.0,1.0464,0.9567,0.0
SE,2022-04-18,120,591134.24,26959.49,14714.71,11231.03,11246.01,3987.56,96.82,0.0,1.0468,1.0211,0.0
SE,2022-04-25,121,635296.84,25896.14,14968.9,14683.17,6814.77,4396.06,111.76,0.0,1.0472,1.0832,1.0
SE,2022-05-02,122,619821.15,29068.63,12948.18,12675.78,8155.88,6658.03,119.73,0.0,1.0476,1.1412,0.0
SE,2022-05-09,123,674066.21,29576.12,16312.29,11240.81,7885.78,3421.39,90.07,0.0,1.048,1.1936,0.0
SE,2022-05-16,124,659951.67,32215.19,13713.24,11486.02,8963.24,4796.95,92.61,0.0,1.0484,1.239,0.0
SE,2022-05-23,125,691007.86,18730.82,11718.57,10201.13,10647.61,3769.8,103.81,0.0,1.0488,1.2767,1.0
SE,2022-05-30,126,703355.42,31523.62,9163.86,14151.63,9484.66,4119.45,94.22,0.0,1.0492,1.306,1.0
SE,2022-06-06,127,643928.91,32864.68,15373.24,9434.35,6820.96,4586.39,92.41,0.0,1.0496,1.3268,0.0
SE,2022-06-13,128,706613.13,21772.31,13556.26,11119.09,7793.27,3770.57,102.44,0.0,1.05,1.3392,0.0
SE,2022-06-20,129,693651.14,15390.11,15702.61,12346.34,7799.75,5149.82,115.49,0.0,1.0504,1.3438,0.0
SE,2022-06-27,130,719805.34,16416.21,16266.06,15010.16,6781.52,5765.89,86.91,0.0,1.0508,1.3413,0.0
SE,2022-07-04,131,699001.4,20235.04,8278.04,11126.46,5222.32,5209.46,114.98,0.0,1.0512,1.3329,0.0
SE,2022-07-11,132,736227.95,30719.4,8136.64,10418.04,5519.95,5277.13,94.25,0.0,1.0516,1.3195,0.0
SE,2022-07-18,133,696508.82,21587.08,4597.02,11345.48,7936.13,3115.39,103.46,0.0,1.052,1.3026,1.0
SE,2022-07-25,134,675234.07,18536.09,12515.16,6188.55,7931.53,4023.66,115.91,0.0,1.0524,1.2833,0.0
SE,2022-08-01,135,678113.18,17950.35,11766.55,7907.53,5981.5,4549.31,103.25,0.0,1.0528,1.2627,0.0
SE,2022-08-08,136,681443.88,15066.14,10443.03,9473.77,6466.5,4810.96,97.03,0.0,1.0532,1.2419,0.0
SE,2022-08-15,137,660304.03,23735.37,7623.88,8660.56,7511.74,5457.19,107.18,0.0,1.0536,1.2216,0.0
SE,2022-08-22,138,644978.99,19587.71,9799.91,6783.09,3946.01,4844.35,98.27,0.0,1.054,1.2024,0.0
SE,2022-08-29,139,659600.78,28043.4,10239.45,11568.73,5395.89,4658.07,105.21,0.0,1.0544,1.1846,0.0
SE,2022-09-05,140,609805.8,22048.51,11326.91,10302.55,8247.75,5980.92,97.95,0.0,1.0548,1.1682,1.0
SE,2022-09-12,141,673149.62,22704.27,10267.63,10009.2,6191.33,3969.44,108.61,0.0,1.0552,1.1529,0.0
SE,2022-09-19,142,657692.06,18465.5,10990.67,8355.86,4506.78,3656.65,86.06,0.0,1.0556,1.1382,0.0
SE,2022-09-26,143,635385.99,15157.08,9453.12,9847.7,5952.7,4015.05,89.86,0.0,1.056,1.1236,1.0
SE,2022-10-03,144,593322.87,16026.93,12004.38,10709.01,7016.14,3173.17,85.91,0.0,1.0564,1.1082,0.0
SE,2022-10-10,145,620661.34,14161.26,10982.9,9234.32,2870.83,3953.12,99.44,0.0,1.0568,1.0912,0.0
SE,2022-10-17,146,586556.05,23206.94,7485.93,10688.95,6097.35,2570.38,84.7,0.0,1.0572,1.0718,0.0
SE,2022-10-24,147,599049.52,18284.6,12656.79,8327.84,5500.24,3542.34,93.08,0.0,1.0576,1.0494,0.0
SE,2022-10-31,148,564405.61,23847.26,12470.63,10210.92,4035.91,3913.85,88.92,0.0,1.058,1.0234,0.0
SE,2022-11-07,149,612090.79,20845.96,11091.8,12465.77,6188.05,4829.75,114.8,0.0,1.0584,0.9934,0.0
SE,2022-11-14,150,546241.83,19388.84,10875.62,12834.82,6009.84,5034.31,90.09,0.0,1.0588,0.9595,0.0
SE,2022-11-21,151,558791.38,16033.29,13935.82,13243.02,6248.45,3379.1,87.13,0.0,1.0592,0.9218,0.0
SE,2022-11-28,152,497826.19,22576.23,7168.27,11253.91,5942.63,6026.45,102.48,0.0,1.0596,0.881,0.0
SE,2022-12-05,153,512365.28,20730.16,13529.77,10907.57,5174.98,4464.27,116.87,0.0,1.06,0.8378,0.0
SE,2022-12-12,154,503795.73,26066.91,9989.63,10050.18,4697.19,4628.52,98.84,0.0,1.0604,0.7934,1.0
SE,2022-12-19,155,491578.63,19279.86,13713.59,7182.87,5817.33,3043.95,99.61,0.0,1.0608,0.7492,0.0
SE,2022-12-26,156,455263.16,25746.59,11736.97,8378.25,8058.38,4015.9,112.91,0.0,1.0612,0.7065,0.0
SE,2023-01-02,157,489707.85,31006.68,8771.05,11280.38,7330.09,5649.43,108.78,1.0,1.0616,0.6671,0.0
SE,2023-01-09,158,432318.34,25058.38,10701.63,11624.19,7030.28,4913.98,104.25,0.0,1.062,0.6326,0.0
SE,2023-01-16,159,443546.18,27964.86,14553.88,15497.66,5742.87,4938.02,94.18,0.0,1.0624,0.6044,0.0
SE,2023-01-23,160,432666.88,27366.16,11762.45,15507.46,6816.26,5134.62,104.56,0.0,1.0628,0.5841,0.0
SE,2023-01-30,161,457161.84,34383.8,10912.44,10750.44,8579.12,3545.8,86.39,1.0,1.0632,0.5727,0.0
SE,2023-02-06,162,450372.15,27136.87,11043.14,14696.96,8342.97,4954.34,93.76,0.0,1.0636,0.5711,1.0
SE,2023-02-13,163,440384.86,29142.48,14423.71,11562.31,6937.19,6552.84,114.31,0.0,1.064,0.5799,0.0
SE,2023-02-20,164,443780.83,25642.94,17437.12,14678.39,3701.9,6288.87,113.02,0.0,1.0644,0.599,0.0
SE,2023-02-27,165,457182.48,22020.27,7449.63,15128.0,6761.7,5080.66,104.37,0.0,1.0649,0.6284,0.0
SE,2023-03-06,166,485590.04,19896.99,20466.42,16377.19,7111.15,6888.36,80.71,1.0,1.0653,0.6672,0.0
SE,2023-03-13,167,496394.98,33052.67,13722.66,11886.23,6475.96,3946.01,87.92,0.0,1.0657,0.7145,0.0
SE,2023-03-20,168,537065.18,21120.54,14763.02,15911.42,7280.93,4262.9,93.21,0.0,1.0661,0.7689,0.0
SE,2023-03-27,169,500196.51,30443.01,12089.9,8284.3,9245.25,7273.03,98.28,0.0,1.0665,0.8286,0.0
SE,2023-04-03,170,585223.0,28679.02,13228.75,16669.94,7883.59,5907.32,87.5,0.0,1.0669,0.8918,1.0
SE,2023-04-10,171,597747.78,31258.85,13713.91,13139.39,9491.61,4977.0,97.54,0.0,1.0673,0.9567,0.0
SE,2023-04-17,172,623237.77,23589.67,10389.58,13138.55,5509.1,5201.15,117.67,0.0,1.0677,1.0211,0.0
SE,2023-04-24,173,638058.99,22002.04,10961.94,7742.72,7362.19,4383.78,104.01,0.0,1.0681,1.0832,1.0
SE,2023-05-01,174,649101.85,27891.05,16035.9,11956.68,4762.07,5472.65,102.19,0.0,1.0685,1.1412,0.0
SE,2023-05-08,175,693727.79,24179.34,8853.87,16321.41,7046.96,5338.93,89.82,0.0,1.0689,1.1936,1.0
SE,2023-05-15,176,674701.18,19142.46,13817.41,11613.8,6025.18,5099.16,83.61,0.0,1.0693,1.239,0.0
SE,2023-05-22,177,700989.62,34796.72,11608.43,14326.51,9450.15,3851.77,87.72,0.0,1.0697,1.2767,0.0
SE,2023-05-29,178,689069.39,20812.54,9987.66,12448.57,8025.71,5207.11,83.21,0.0,1.0701,1.306,0.0
SE,2023-06-05,179,757881.45,19513.99,16979.24,14764.85,8789.01,4354.92,100.75,0.0,1.0705,1.3268,0.0
SE,2023-06-12,180,730647.58,22802.49,9694.21,12440.37,6571.58,3847.51,103.84,0.0,1.071,1.3392,0.0
SE,2023-06-19,181,702510.91,29463.18,9117.39,9584.56,5626.47,5905.72,90.35,0.0,1.0714,1.3438,0.0
SE,2023-06-26,182,723897.49,13118.12,11142.24,11705.77,5484.42,6639.21,101.48,0.0,1.0718,1.3413,0.0
SE,2023-07-03,183,742701.55,28060.96,9622.41,15011.35,7184.25,6315.08,114.69,0.0,1.0722,1.3329,0.0
SE,2023-07-10,184,741223.0,18264.39,11182.33,12279.62,9126.77,5048.08,119.58,0.0,1.0726,1.3195,1.0
SE,2023-07-17,185,683723.71,23104.8,11312.94,10716.4,7126.11,4155.65,107.7,0.0,1.073,1.3026,0.0
SE,2023-07-24,186,636853.86,18653.05,11290.76,15650.09,5985.77,4253.15,98.25,0.0,1.0734,1.2833,0.0
SE,2023-07-31,187,699954.47,29670.79,10346.09,13068.58,6125.06,4587.83,107.38,0.0,1.0738,1.2627,0.0
SE,2023-08-07,188,657908.09,21415.95,8980.4,12154.16,6229.31,3827.79,113.52,0.0,1.0742,1.2419,0.0
SE,2023-08-14,189,695202.84,17687.65,11628.69,10956.82,8687.38,5208.17,79.93,0.0,1.0746,1.2216,0.0
SE,2023-08-21,190,676417.08,19128.56,9949.79,11663.55,7612.83,2413.42,114.82,0.0,1.075,1.2024,0.0
SE,2023-08-28,191,679203.33,20505.47,9073.78,11608.64,6357.5,3790.58,94.55,0.0,1.0754,1.1846,0.0
SE,2023-09-04,192,674644.29,20689.22,12946.54,5628.52,6125.32,4636.04,94.65,0.0,1.0759,1.1682,0.0
SE,2023-09-11,193,666670.07,21604.49,9689.85,10715.2,6315.21,3300.87,96.45,0.0,1.0763,1.1529,0.0
SE,2023-09-18,194,669073.67,19787.66,12058.0,9578.32,6524.96,3768.51,103.2,0.0,1.0767,1.1382,0.0
SE,2023-09-25,195,657301.86,14328.55,12313.77,8899.33,5442.33,4424.64,88.89,0.0,1.0771,1.1236,0.0
SE,2023-10-02,196,651398.63,18460.27,12454.81,9517.02,4939.3,5164.63,97.15,0.0,1.0775,1.1082,0.0
SE,2023-10-09,197,607340.73,22305.37,11320.77,6851.06,7199.53,2948.82,105.25,0.0,1.0779,1.0912,0.0
SE,2023-10-16,198,571407.87,17342.08,10011.21,6398.75,6033.9,2909.17,102.19,0.0,1.0783,1.0718,0.0
SE,2023-10-23,199,648262.55,22924.61,9973.5,12621.56,7211.93,3276.55,103.81,0.0,1.0787,1.0494,0.0
SE,2023-10-30,200,595891.27,20561.53,9717.18,11160.24,8147.63,2829.79,96.76,0.0,1.0791,1.0234,0.0
SE,2023-11-06,201,605872.69,19798.74,5864.58,5355.11,6856.67,2925.87,106.94,1.0,1.0796,0.9934,1.0
SE,2023-11-13,202,553489.03,26023.9,12013.42,9292.63,6753.98,3384.07,110.56,0.0,1.08,0.9595,0.0
SE,2023-11-20,203,592936.54,13926.61,11195.67,12553.57,10503.33,5322.8,109.96,1.0,1.0804,0.9218,0.0
SE,2023-11-27,204,501319.27,18784.34,12651.64,10250.68,6785.04,4072.42,104.28,0.0,1.0808,0.881,0.0
SE,2023-12-04,205,539368.45,27561.83,10797.11,13808.72,5186.66,4450.08,109.39,1.0,1.0812,0.8378,0.0
SE,2023-12-11,206,513057.93,30768.11,12759.49,13626.51,6377.16,3643.98,108.71,0.0,1.0816,0.7934,0.0
SE,2023-12-18,207,500727.93,33441.34,8313.28,8361.01,9021.3,5171.38,126.77,0.0,1.082,0.7492,1.0
SE,2023-12-25,208,488856.17,23616.0,8956.46,11355.17,5198.66,6430.36,112.18,0.0,1.0824,0.7065,0.0
UK,2020-01-06,1,725277.31,35651.9,8173.85,24049.95,11175.18,8119.12,110.17,0.0,1.0005,0.85,1.0
UK,2020-01-13,2,816237.95,34280.23,22526.3,15844.79,9768.28,7083.85,92.33,0.0,1.001,0.8511,0.0
UK,2020-01-20,3,824926.4,21738.55,18853.22,18969.01,9580.43,6706.48,103.5,0.0,1.0014,0.8544,0.0
UK,2020-01-27,4,832488.19,45664.38,15593.44,21834.88,11470.58,6032.36,99.29,1.0,1.0019,0.8597,0.0
UK,2020-02-03,5,818106.35,37241.01,22693.95,15191.32,10426.5,10689.92,89.47,0.0,1.0024,0.8672,0.0
UK,2020-02-10,6,842216.44,34650.25,16585.57,17089.05,8957.47,7384.44,93.91,0.0,1.0029,0.8766,0.0
UK,2020-02-17,7,874415.23,34483.92,16744.37,20113.88,10875.9,11053.73,113.83,0.0,1.0033,0.8877,0.0
UK,2020-02-24,8,900780.23,42058.31,21028.74,30836.48,12573.07,10036.49,102.02,0.0,1.0038,0.9005,0.0
UK,2020-03-02,9,844050.55,32513.99,26846.76,20987.64,11454.2,5161.39,89.91,0.0,1.0043,0.9148,0.0
UK,2020-03-09,10,868659.61,21887.04,26408.02,26339.34,8579.53,6911.88,103.05,0.0,1.0048,0.9303,0.0
UK,2020-03-16,11,870045.95,43340.43,21480.18,24870.55,14401.46,6942.89,98.54,0.0,1.0052,0.9468,0.0
UK,2020-03-23,12,870632.24,44385.09,21964.48,21584.99,5455.4,7913.66,134.54,0.0,1.0057,0.9641,0.0
UK,2020-03-30,13,945285.58,38660.07,23321.1,16150.63,11001.9,7956.41,102.85,0.0,1.0062,0.9819,0.0
UK,2020-04-06,14,910426.6,31008.32,15065.13,24389.68,10576.86,12873.51,96.19,1.0,1.0067,1.0,0.0
UK,2020-04-13,15,868344.3,40867.52,22663.12,14061.25,12402.98,6300.49,114.2,0.0,1.0071,1.0181,0.0
UK,2020-04-20,16,929665.24,28272.02,17056.63,26392.55,13342.45,8362.88,81.59,0.0,1.0076,1.0359,0.0
UK,2020-04-27,17,977457.58,31576.85,21136.49,20665.66,14609.25,8928.36,100.94,0.0,1.0081,1.0532,1.0
UK,2020-05-04,18,937490.27,33511.34,18818.85,9265.54,10144.0,7883.84,119.94,0.0,1.0086,1.0697,0.0
UK,2020-05-11,19,980674.53,45650.55,21486.64,18199.07,13092.06,7983.74,98.84,0.0,1.0091,1.0852,0.0
UK,2020-05-18,20,1023928.81,35825.32,19769.5,21839.28,12041.81,6111.02,82.67,0.0,1.0095,1.0995,0.0
UK,2020-05-25,21,910464.66,34727.11,7350.19,18167.79,7526.06,7791.23,96.04,0.0,1.01,1.1123,0.0
UK,2020-06-01,22,1022867.24,52322.64,19481.33,21498.02,15574.57,8292.84,114.55,0.0,1.0105,1.1234,0.0
UK,2020-06-08,23,980365.16,39665.52,20906.17,15377.12,7917.36,7896.26,103.76,0.0,1.011,1.1328,0.0
UK,2020-06-15,24,1018047.82,38934.53,19857.17,13469.28,11856.48,8124.12,91.61,0.0,1.0115,1.1403,0.0
UK,2020-06-22,25,981086.43,33201.38,17558.36,17670.0,11594.55,9196.27,93.15,0.0,1.0119,1.1456,1.0
UK,2020-06-29,26,1008555.45,31030.0,23401.87,17727.37,11152.37,8366.92,94.4,0.0,1.0124,1.1489,0.0
UK,2020-07-06,27,994607.93,19476.67,18383.58,16100.05,9356.43,7021.05,103.61,0.0,1.0129,1.15,0.0
UK,2020-07-13,28,1057465.91,40587.25,18488.0,21172.69,11887.54,5206.38,113.38,1.0,1.0134,1.1489,0.0
UK,2020-07-20,29,932713.28,36401.07,20192.13,13862.73,6894.23,5879.42,110.52,0.0,1.0139,1.1456,0.0
UK,2020-07-27,30,984898.49,31661.93,17610.03,17447.71,9721.89,6279.23,104.56,0.0,1.0143,1.1403,0.0
UK,2020-08-03,31,949449.07,31420.12,13252.19,16372.99,8599.02,6787.46,86.68,0.0,1.0148,1.1328,0.0
UK,2020-08-10,32,960713.22,36502.92,8150.78,10955.96,8252.47,5754.88,86.72,0.0,1.0153,1.1234,0.0
UK,2020-08-17,33,955079.47,21623.11,14193.1,11551.14,10221.47,5101.58,105.33,0.0,1.0158,1.1123,0.0
UK,2020-08-24,34,992927.54,27343.19,17859.23,15537.18,11304.3,4726.71,86.55,0.0,1.0163,1.0995,0.0
UK,2020-08-31,35,927837.46,23710.48,14258.41,21420.88,8573.16,4110.17,97.74,0.0,1.0168,1.0852,0.0
UK,2020-09-07,36,968614.37,41218.28,17655.93,16980.55,10556.13,5800.99,103.04,0.0,1.0172,1.0697,0.0
UK,2020-09-14,37,955461.69,35557.91,15579.37,9907.8,9167.91,4272.93,88.62,0.0,1.0177,1.0532,0.0
UK,2020-09-21,38,831910.35,16871.88,18963.15,5698.27,7431.86,4824.54,89.76,0.0,1.0182,1.0359,0.0
UK,2020-09-28,39,908785.62,21010.1,14176.88,17275.36,8573.5,5551.81,99.06,0.0,1.0187,1.0181,0.0
UK,2020-10-05,40,905037.56,29387.01,16504.55,14802.58,8513.39,4424.16,105.04,0.0,1.0192,1.0,0.0
UK,2020-10-12,41,870692.58,27451.69,16691.75,18617.99,7827.66,6523.75,110.62,0.0,1.0197,0.9819,0.0
UK,2020-10-19,42,831385.35,22437.38,19844.13,12572.84,9941.26,7008.1,106.07,0.0,1.0201,0.9641,0.0
UK,2020-10-26,43,883674.55,42780.36,10143.71,16478.9,9673.77,5483.19,100.74,0.0,1.0206,0.9468,0.0
UK,2020-11-02,44,826409.03,33095.08,14146.18,18209.7,6371.68,5685.11,92.54,0.0,1.0211,0.9303,0.0
UK,2020-11-09,45,846042.56,34557.05,18457.92,14367.81,6340.67,6990.45,89.29,0.0,1.0216,0.9148,0.0
UK,2020-11-16,46,843107.43,27597.45,20966.88,14650.51,10425.34,5491.33,94.89,0.0,1.0221,0.9005,0.0
UK,2020-11-23,47,869408.57,37255.65,17058.1,16358.83,8173.55,5491.42,104.1,0.0,1.0226,0.8877,1.0
UK,2020-11-30,48,818881.9,30600.5,15590.81,18357.64,10536.38,8209.25,103.37,0.0,1.0231,0.8766,0.0
UK,2020-12-07,49,829918.55,31813.48,19415.66,16813.96,11697.58,7937.68,79.0,0.0,1.0235,0.8672,0.0
UK,2020-12-14,50,873734.27,38555.32,20163.04,20524.8,7687.11,7698.08,92.14,1.0,1.024,0.8597,0.0
UK,2020-12-21,51,834934.87,23602.71,16245.1,15887.06,7537.59,8297.9,112.05,0.0,1.0245,0.8544,0.0
UK,2020-12-28,52,904892.65,47063.2,19013.21,13096.61,14284.62,4312.82,100.79,1.0,1.025,0.8511,0.0
UK,2021-01-04,53,816871.87,37657.5,22455.2,25348.87,11666.05,9233.95,85.83,0.0,1.0255,0.85,0.0
UK,2021-01-11,54,836228.69,46460.86,25484.75,16256.51,10165.32,7977.14,123.56,0.0,1.026,0.8511,0.0
UK,2021-01-18,55,810025.67,29529.22,21604.18,16671.91,9178.12,9045.23,99.71,0.0,1.0265,0.8544,0.0
UK,2021-01-25,56,863280.11,31170.7,19283.26,18862.96,10297.89,8237.84,103.84,0.0,1.0269,0.8597,0.0
UK,2021-02-01,57,832470.39,29784.77,19190.9,19661.4,8868.68,7836.22,104.0,0.0,1.0274,0.8672,1.0
UK,2021-02-08,58,839211.86,41298.77,21857.2,18144.14,13883.65,7432.87,96.32,0.0,1.0279,0.8766,0.0
UK,2021-02-15,59,852214.11,40332.33,19443.04,19834.1,10086.89,8546.0,92.72,0.0,1.0284,0.8877,0.0
UK,2021-02-22,60,859812.18,36489.62,20875.79,19953.0,14707.07,7543.57,121.22,0.0,1.0289,0.9005,0.0
UK,2021-03-01,61,881285.11,32350.37,15997.41,20999.78,11198.74,9524.9,110.03,0.0,1.0294,0.9148,0.0
UK,2021-03-08,62,874717.01,30514.16,25733.81,10799.0,9701.64,5579.97,108.22,0.0,1.0299,0.9303,0.0
UK,2021-03-15,63,899092.58,40680.7,15855.75,28265.98,11272.99,7325.91,105.76,0.0,1.0304,0.9468,0.0
UK,2021-03-22,64,875443.29,37377.78,18826.86,20000.78,5875.29,11614.29,89.97,0.0,1.0309,0.9641,0.0
UK,2021-03-29,65,936352.59,35614.89,21040.07,23033.75,12083.27,7221.26,112.78,0.0,1.0313,0.9819,0.0
UK,2021-04-05,66,938044.59,54019.83,28841.21,14942.09,11955.36,7857.09,91.57,0.0,1.0318,1.0,0.0
UK,2021-04-12,67,1007591.46,40479.48,18838.93,18640.07,14383.78,6778.45,102.83,1.0,1.0323,1.0181,0.0
UK,2021-04-19,68,942217.68,51393.04,17761.97,17736.15,7656.51,8747.16,83.61,0.0,1.0328,1.0359,0.0
UK,2021-04-26,69,966553.45,36390.73,18123.81,26354.51,15060.27,6947.36,79.59,1.0,1.0333,1.0532,0.0
UK,2021-05-03,70,981116.65,42396.01,26913.51,17840.98,14115.2,7783.4,103.18,0.0,1.0338,1.0697,0.0
UK,2021-05-10,71,1045312.52,39590.29,8758.16,23052.18,15017.84,9366.25,91.91,0.0,1.0343,1.0852,1.0
UK,2021-05-17,72,997826.41,26149.73,15826.07,17220.97,11752.44,6811.83,80.11,0.0,1.0348,1.0995,0.0
UK,2021-05-24,73,1018084.78,50266.23,30227.31,17779.07,14107.65,9052.78,105.41,0.0,1.0353,1.1123,1.0
UK,2021-05-31,74,972630.35,37514.98,21556.88,18331.83,8163.54,8979.56,121.2,0.0,1.0358,1.1234,0.0
UK,2021-06-07,75,1066170.02,43649.63,14789.42,23865.96,13018.85,9198.66,113.9,0.0,1.0363,1.1328,0.0
UK,2021-06-14,76,999418.61,31752.72,18530.32,11623.86,9482.91,7684.9,97.43,1.0,1.0367,1.1403,0.0
UK,2021-06-21,77,982290.99,35537.05,18622.19,13539.42,7383.38,12114.19,100.09,0.0,1.0372,1.1456,0.0
UK,2021-06-28,78,1008371.71,29852.17,21112.18,11024.23,8398.16,8745.92,108.88,0.0,1.0377,1.1489,0.0
UK,2021-07-05,79,950276.2,44246.93,24264.52,13880.38,10654.88,7556.43,111.22,0.0,1.0382,1.15,0.0
UK,2021-07-12,80,1048317.15,37020.35,18779.02,14596.51,8731.35,5748.93,96.56,0.0,1.0387,1.1489,0.0
UK,2021-07-19,81,1013896.75,36754.64,15272.2,11592.35,11044.92,6715.26,100.34,0.0,1.0392,1.1456,0.0
UK,2021-07-26,82,1026980.1,42802.79,19479.1,14358.69,6446.01,8652.31,103.01,0.0,1.0397,1.1403,0.0
UK,2021-08-02,83,988699.19,40772.79,14245.01,9885.61,5708.08,8887.31,105.54,0.0,1.0402,1.1328,0.0
UK,2021-08-09,84,978344.61,37605.94,12936.79,12986.85,12469.67,8451.32,98.67,0.0,1.0407,1.1234,0.0
UK,2021-08-16,85,948680.45,23019.17,10421.82,19943.78,11393.82,7443.28,98.8,0.0,1.0412,1.1123,0.0
UK,2021-08-23,86,945207.87,27354.41,10914.49,17170.19,7532.14,4759.13,113.8,0.0,1.0417,1.0995,0.0
UK,2021-08-30,87,916649.73,25136.15,12905.99,16314.98,9429.57,6903.02,112.1,0.0,1.0422,1.0852,0.0
UK,2021-09-06,88,963133.24,35735.18,11923.75,12469.71,11267.06,4690.12,104.77,0.0,1.0427,1.0697,1.0
UK,2021-09-13,89,936540.07,32073.7,16479.08,10743.38,10084.64,4357.66,117.19,0.0,1.0432,1.0532,0.0
UK,2021-09-20,90,951618.0,22314.78,11748.14,11934.37,9548.29,6477.97,96.14,0.0,1.0437,1.0359,0.0
UK,2021-09-27,91,891991.94,29720.31,5733.52,15309.66,11295.38,6823.63,116.23,0.0,1.0442,1.0181,0.0
UK,2021-10-04,92,917197.97,21694.9,12240.4,18156.53,7925.67,7306.18,105.43,0.0,1.0447,1.0,0.0
UK,2021-10-11,93,869854.77,30743.75,14070.79,18341.08,9380.36,6832.75,132.71,0.0,1.0452,0.9819,0.0
UK,2021-10-18,94,875926.03,20927.31,13748.34,17615.35,9351.99,6922.22,88.08,0.0,1.0456,0.9641,0.0
UK,2021-10-25,95,892025.61,34909.53,20582.44,13456.73,8954.47,5070.66,93.11,0.0,1.0461,0.9468,0.0
UK,2021-11-01,96,855919.84,34340.2,14004.54,16041.77,8831.32,6251.29,104.19,0.0,1.0466,0.9303,0.0
UK,2021-11-08,97,871188.62,44693.06,19024.21,15135.0,9846.14,4519.65,103.97,0.0,1.0471,0.9148,0.0
UK,2021-11-15,98,817997.3,38398.7,16353.35,15755.14,9917.18,3935.34,119.5,0.0,1.0476,0.9005,0.0
UK,2021-11-22,99,843804.34,30544.74,16542.35,23480.8,7911.13,7661.92,93.32,0.0,1.0481,0.8877,0.0
UK,2021-11-29,100,845824.51,39503.0,14138.28,10992.54,11817.75,5767.01,109.05,0.0,1.0486,0.8766,0.0
UK,2021-12-06,101,853793.08,24904.91,17080.66,16472.64,8345.23,8119.96,111.62,0.0,1.0491,0.8672,0.0
UK,2021-12-13,102,813417.26,28436.97,14913.56,21875.18,10103.63,8604.42,107.05,0.0,1.0496,0.8597,0.0
UK,2021-12-20,103,852124.56,38274.53,18551.94,12681.67,10129.35,6287.8,90.39,0.0,1.0501,0.8544,0.0
UK,2021-12-27,104,808321.24,20779.87,17417.1,15927.22,11754.1,8175.66,114.08,0.0,1.0506,0.8511,0.0
UK,2022-01-03,105,819025.21,36963.71,15102.4,16650.08,6437.16,6463.23,112.29,0.0,1.0511,0.85,0.0
UK,2022-01-10,106,870649.54,30174.53,22715.4,18108.61,13399.54,4782.94,106.0,0.0,1.0516,0.8511,0.0
UK,2022-01-17,107,856713.83,39342.7,20926.65,13126.46,10002.08,7902.48,102.04,0.0,1.0521,0.8544,0.0
UK,2022-01-24,108,874276.9,30738.6,17836.66,21925.0,14623.67,7098.91,102.26,0.0,1.0526,0.8597,0.0
UK,2022-01-31,109,916717.36,43146.08,20464.39,22535.66,10790.41,7254.18,99.21,0.0,1.0531,0.8672,0.0
UK,2022-02-07,110,855263.46,40469.01,19818.68,22206.01,11975.81,11247.93,106.41,0.0,1.0536,0.8766,0.0
UK,2022-02-14,111,849873.76,52229.78,16861.13,16849.78,16925.85,5670.1,100.31,0.0,1.0541,0.8877,0.0
UK,2022-02-21,112,878096.85,41287.08,20906.44,20972.47,11683.36,8877.76,91.51,0.0,1.0546,0.9005,0.0
UK,2022-02-28,113,891241.99,35200.84,18214.49,17056.36,15570.38,6663.87,89.51,0.0,1.0551,0.9148,0.0
UK,2022-03-07,114,845279.54,39819.75,16985.89,19550.85,12664.55,9899.42,92.48,0.0,1.0556,0.9303,0.0
UK,2022-03-14,115,912527.1,30785.93,14220.18,30120.4,13681.3,8923.83,102.22,0.0,1.0561,0.9468,0.0
